EventId,RequestId,EventDateTime,ServiceId,AgencyId,ChannelId,EventType,Status,ProcessingDurationSeconds,SLAElapsedPercent
EVT022231,REQ000883,2026-02-02 20:26,SVC006,AGY005,CH003,Resolved,Resolved,176267,212.08
EVT022232,REQ006346,2026-02-02 20:44,SVC006,AGY005,CH001,Assigned,In Progress,2852,1.10
EVT022233,REQ000480,2026-02-02 20:48,SVC009,AGY001,CH002,Submitted,New,0,0.00
EVT022234,REQ005091,2026-02-02 20:50,SVC007,AGY007,CH004,Resolved,Closed,276847,107.96
EVT022235,REQ009211,2026-02-02 21:03,SVC009,AGY001,CH003,Assigned,In Progress,5937,2.29
EVT022236,REQ004541,2026-02-02 22:34,SVC007,AGY007,CH001,StatusChanged,In Progress,38728,26.37
EVT022237,REQ000480,2026-02-02 22:35,SVC009,AGY001,CH002,Assigned,In Progress,6474,2.50
EVT022238,REQ001182,2026-02-02 23:19,SVC010,AGY006,CH002,Escalated,In Progress,200323,116.86
EVT022239,REQ005336,2026-02-03 02:12,SVC010,AGY006,CH001,Escalated,In Progress,364590,141.07
EVT022240,REQ009532,2026-02-03 02:17,SVC009,AGY001,CH005,Resolved,Closed,101917,25.17
EVT022241,REQ003968,2026-02-03 02:57,SVC006,AGY005,CH002,Resolved,Resolved,120881,166.63
EVT022242,REQ000920,2026-02-03 04:31,SVC003,AGY006,CH002,Resolved,Resolved,127689,75.97
EVT022243,REQ006491,2026-02-03 05:26,SVC009,AGY001,CH002,StatusChanged,In Progress,41311,17.44
EVT022244,REQ009647,2026-02-03 05:47,SVC006,AGY005,CH002,Resolved,Closed,146244,193.72
EVT022245,REQ003300,2026-02-03 06:57,SVC004,AGY002,CH001,Resolved,Resolved,242827,94.40
EVT022246,REQ003310,2026-02-03 07:46,SVC004,AGY002,CH002,Submitted,New,0,0.00
EVT022247,REQ006021,2026-02-03 08:05,SVC006,AGY005,CH002,Resolved,Resolved,248774,98.73
EVT022248,REQ007251,2026-02-03 08:05,SVC009,AGY001,CH002,Submitted,New,0,0.00
EVT022249,REQ005828,2026-02-03 08:22,SVC005,AGY004,CH005,Submitted,New,0,0.00
EVT022250,REQ004569,2026-02-03 08:34,SVC004,AGY002,CH001,Resolved,Resolved,198789,190.02
EVT022251,REQ007251,2026-02-03 08:59,SVC009,AGY001,CH002,Assigned,In Progress,3269,3.78
EVT022252,REQ004180,2026-02-03 09:02,SVC003,AGY006,CH003,Submitted,New,0,0.00
EVT022253,REQ005828,2026-02-03 09:28,SVC005,AGY004,CH005,Assigned,In Progress,3962,2.29
EVT022254,REQ003310,2026-02-03 09:30,SVC004,AGY002,CH002,Assigned,In Progress,6283,1.45
EVT022255,REQ008747,2026-02-03 09:35,SVC002,AGY001,CH004,Resolved,Resolved,160375,96.22
EVT022256,REQ008001,2026-02-03 09:36,SVC001,AGY003,CH001,Resolved,Resolved,72808,43.58
EVT022257,REQ009439,2026-02-03 09:37,SVC010,AGY006,CH001,Submitted,New,0,0.00
EVT022258,REQ006519,2026-02-03 09:51,SVC006,AGY005,CH001,Resolved,Resolved,163534,65.58
EVT022259,REQ002867,2026-02-03 09:57,SVC003,AGY006,CH003,Submitted,New,0,0.00
EVT022260,REQ004180,2026-02-03 10:24,SVC003,AGY006,CH003,Assigned,In Progress,4966,1.92
EVT022261,REQ002101,2026-02-03 10:26,SVC010,AGY006,CH004,Escalated,In Progress,88718,52.06
EVT022262,REQ007354,2026-02-03 10:26,SVC005,AGY004,CH001,Submitted,New,0,0.00
EVT022263,REQ003662,2026-02-03 10:37,SVC003,AGY006,CH001,Submitted,New,0,0.00
EVT022264,REQ004350,2026-02-03 10:39,SVC009,AGY001,CH002,Resolved,Resolved,93020,189.95
EVT022265,REQ004639,2026-02-03 10:48,SVC001,AGY003,CH003,Resolved,Closed,239907,93.96
EVT022266,REQ004475,2026-02-03 10:51,SVC004,AGY002,CH001,Submitted,New,0,0.00
EVT022267,REQ002867,2026-02-03 10:53,SVC003,AGY006,CH003,Assigned,In Progress,3367,0.78
EVT022268,REQ009694,2026-02-03 10:54,SVC001,AGY003,CH002,Submitted,New,0,0.00
EVT022269,REQ002675,2026-02-03 11:03,SVC002,AGY001,CH001,Submitted,New,0,0.00
EVT022270,REQ008467,2026-02-03 11:11,SVC008,AGY008,CH002,StatusChanged,In Progress,60682,25.78
EVT022271,REQ002880,2026-02-03 11:15,SVC004,AGY002,CH001,Submitted,New,0,0.00
EVT022272,REQ009439,2026-02-03 11:33,SVC010,AGY006,CH001,Assigned,In Progress,6970,2.69
EVT022273,REQ003356,2026-02-03 11:35,SVC012,AGY004,CH002,Submitted,New,0,0.00
EVT022274,REQ004475,2026-02-03 11:44,SVC004,AGY002,CH001,Assigned,In Progress,3189,1.23
EVT022275,REQ005191,2026-02-03 11:56,SVC003,AGY006,CH001,Submitted,New,0,0.00
EVT022276,REQ009694,2026-02-03 11:58,SVC001,AGY003,CH002,Assigned,In Progress,3889,1.50
EVT022277,REQ007354,2026-02-03 12:00,SVC005,AGY004,CH001,Assigned,In Progress,5666,2.19
EVT022278,REQ003662,2026-02-03 12:14,SVC003,AGY006,CH001,Assigned,In Progress,5850,2.26
EVT022279,REQ003356,2026-02-03 12:25,SVC012,AGY004,CH002,Assigned,In Progress,3049,1.76
EVT022280,REQ006931,2026-02-03 12:27,SVC008,AGY008,CH001,Submitted,New,0,0.00
EVT022281,REQ003052,2026-02-03 12:31,SVC009,AGY001,CH002,Submitted,New,0,0.00
EVT022282,REQ002675,2026-02-03 12:34,SVC002,AGY001,CH001,Assigned,In Progress,5462,2.11
EVT022283,REQ002880,2026-02-03 12:41,SVC004,AGY002,CH001,Assigned,In Progress,5176,2.00
EVT022284,REQ006931,2026-02-03 12:51,SVC008,AGY008,CH001,Assigned,In Progress,1459,0.56
EVT022285,REQ009641,2026-02-03 13:04,SVC006,AGY005,CH001,Submitted,New,0,0.00
EVT022286,REQ006736,2026-02-03 13:30,SVC004,AGY002,CH001,Submitted,New,0,0.00
EVT022287,REQ004889,2026-02-03 13:36,SVC007,AGY007,CH005,Resolved,Resolved,67660,108.58
EVT022288,REQ003052,2026-02-03 13:47,SVC009,AGY001,CH002,Assigned,In Progress,4584,1.77
EVT022289,REQ008790,2026-02-03 13:51,SVC004,AGY002,CH002,Submitted,New,0,0.00
EVT022290,REQ005191,2026-02-03 13:53,SVC003,AGY006,CH001,Assigned,In Progress,7056,2.72
EVT022291,REQ008106,2026-02-03 13:55,SVC001,AGY003,CH002,Submitted,New,0,0.00
EVT022292,REQ008106,2026-02-03 14:12,SVC001,AGY003,CH002,Assigned,In Progress,1075,0.25
EVT022293,REQ005125,2026-02-03 14:22,SVC009,AGY001,CH001,Submitted,New,0,0.00
EVT022294,REQ005715,2026-02-03 14:25,SVC007,AGY007,CH001,Submitted,New,0,0.00
EVT022295,REQ001620,2026-02-03 14:39,SVC005,AGY004,CH001,Submitted,New,0,0.00
EVT022296,REQ009641,2026-02-03 14:48,SVC006,AGY005,CH001,Assigned,In Progress,6253,2.41
EVT022297,REQ006346,2026-02-03 14:49,SVC006,AGY005,CH001,Escalated,In Progress,65112,26.22
EVT022298,REQ005125,2026-02-03 15:02,SVC009,AGY001,CH001,Assigned,In Progress,2442,1.41
EVT022299,REQ004328,2026-02-03 15:14,SVC004,AGY002,CH002,Submitted,New,0,0.00
EVT022300,REQ006736,2026-02-03 15:20,SVC004,AGY002,CH001,Assigned,In Progress,6607,2.55
EVT022301,REQ009707,2026-02-03 15:23,SVC004,AGY002,CH005,Escalated,In Progress,81231,99.74
EVT022302,REQ008790,2026-02-03 15:30,SVC004,AGY002,CH002,Assigned,In Progress,5985,2.31
EVT022303,REQ009410,2026-02-03 15:34,SVC004,AGY002,CH004,Submitted,New,0,0.00
EVT022304,REQ005715,2026-02-03 15:37,SVC007,AGY007,CH001,Assigned,In Progress,4363,1.68
EVT022305,REQ003694,2026-02-03 15:42,SVC004,AGY002,CH004,Escalated,In Progress,172237,67.73
EVT022306,REQ001620,2026-02-03 15:49,SVC005,AGY004,CH001,Assigned,In Progress,4205,2.43
EVT022307,REQ004328,2026-02-03 16:07,SVC004,AGY002,CH002,Assigned,In Progress,3214,1.24
EVT022308,REQ006695,2026-02-03 16:20,SVC001,AGY003,CH001,Submitted,New,0,0.00
EVT022309,REQ003076,2026-02-03 16:36,SVC005,AGY004,CH002,Submitted,New,0,0.00
EVT022310,REQ001034,2026-02-03 16:48,SVC007,AGY007,CH002,Submitted,New,0,0.00
EVT022311,REQ001767,2026-02-03 16:54,SVC005,AGY004,CH001,Submitted,New,0,0.00
EVT022312,REQ003076,2026-02-03 16:55,SVC005,AGY004,CH002,Assigned,In Progress,1167,0.45
EVT022313,REQ006695,2026-02-03 17:06,SVC001,AGY003,CH001,Assigned,In Progress,2814,1.09
EVT022314,REQ009809,2026-02-03 17:15,SVC005,AGY004,CH001,StatusChanged,Pending Citizen,82960,34.50
EVT022315,REQ003198,2026-02-03 17:16,SVC004,AGY002,CH001,Submitted,New,0,0.00
EVT022316,REQ003310,2026-02-03 17:16,SVC004,AGY002,CH002,StatusChanged,In Progress,27967,7.93
EVT022317,REQ009410,2026-02-03 17:32,SVC004,AGY002,CH004,Assigned,In Progress,7113,2.74
EVT022318,REQ003198,2026-02-03 18:02,SVC004,AGY002,CH001,Assigned,In Progress,2818,1.09
EVT022319,REQ001182,2026-02-03 18:03,SVC010,AGY006,CH002,Resolved,Resolved,67406,155.87
EVT022320,REQ001767,2026-02-03 18:04,SVC005,AGY004,CH001,Assigned,In Progress,4220,2.44
EVT022321,REQ001034,2026-02-03 18:13,SVC007,AGY007,CH002,Assigned,In Progress,5119,2.96
EVT022322,REQ008011,2026-02-03 18:15,SVC005,AGY004,CH002,Submitted,New,0,0.00
EVT022323,REQ009740,2026-02-03 18:28,SVC009,AGY001,CH005,Submitted,New,0,0.00
EVT022324,REQ003762,2026-02-03 18:46,SVC006,AGY005,CH002,Submitted,New,0,0.00
EVT022325,REQ009038,2026-02-03 18:48,SVC003,AGY006,CH002,Resolved,Closed,86339,34.51
EVT022326,REQ005999,2026-02-03 18:53,SVC003,AGY006,CH002,Resolved,Resolved,89592,35.07
EVT022327,REQ009093,2026-02-03 18:54,SVC004,AGY002,CH002,Submitted,New,0,0.00
EVT022328,REQ008011,2026-02-03 19:38,SVC005,AGY004,CH002,Assigned,In Progress,5028,5.82
EVT022329,REQ002382,2026-02-03 19:50,SVC009,AGY001,CH001,Submitted,New,0,0.00
EVT022330,REQ009740,2026-02-03 19:50,SVC009,AGY001,CH005,Assigned,In Progress,4977,1.15
EVT022331,REQ007962,2026-02-03 19:52,SVC001,AGY003,CH002,Submitted,New,0,0.00
EVT022332,REQ005336,2026-02-03 20:17,SVC010,AGY006,CH001,Resolved,Resolved,65076,166.18
EVT022333,REQ002314,2026-02-03 20:29,SVC004,AGY002,CH003,Submitted,New,0,0.00
EVT022334,REQ003762,2026-02-03 20:34,SVC006,AGY005,CH002,Assigned,In Progress,6520,2.52
EVT022335,REQ007251,2026-02-03 20:40,SVC009,AGY001,CH002,Escalated,In Progress,42047,52.45
EVT022336,REQ002675,2026-02-03 20:45,SVC002,AGY001,CH001,Escalated,In Progress,29471,13.48
EVT022337,REQ009093,2026-02-03 20:45,SVC004,AGY002,CH002,Assigned,In Progress,6679,1.55
EVT022338,REQ007962,2026-02-03 20:53,SVC001,AGY003,CH002,Assigned,In Progress,3701,1.43
EVT022339,REQ002382,2026-02-03 21:01,SVC009,AGY001,CH001,Assigned,In Progress,4312,1.00
EVT022340,REQ006346,2026-02-03 21:11,SVC006,AGY005,CH001,Resolved,Resolved,22875,35.05
EVT022341,REQ000287,2026-02-03 21:28,SVC012,AGY004,CH002,Submitted,New,0,0.00
EVT022342,REQ002314,2026-02-03 21:28,SVC004,AGY002,CH003,Assigned,In Progress,3597,4.16
EVT022343,REQ000332,2026-02-03 21:43,SVC009,AGY001,CH001,Submitted,New,0,0.00
EVT022344,REQ004480,2026-02-03 21:50,SVC012,AGY004,CH001,Resolved,Resolved,93069,37.92
EVT022345,REQ008886,2026-02-03 22:35,SVC010,AGY006,CH002,Escalated,In Progress,99601,40.83
EVT022346,REQ000287,2026-02-03 22:44,SVC012,AGY004,CH002,Assigned,In Progress,4563,1.06
EVT022347,REQ000332,2026-02-03 22:48,SVC009,AGY001,CH001,Assigned,In Progress,3949,2.29
EVT022348,REQ002675,2026-02-04 00:44,SVC002,AGY001,CH001,Resolved,Resolved,14326,19.00
EVT022349,REQ009211,2026-02-04 00:45,SVC009,AGY001,CH003,Resolved,Resolved,99663,40.74
EVT022350,REQ001767,2026-02-04 00:49,SVC005,AGY004,CH001,Escalated,In Progress,24287,16.50
EVT022351,REQ002101,2026-02-04 00:56,SVC010,AGY006,CH004,Resolved,Resolved,52176,82.26
EVT022352,REQ001034,2026-02-04 00:58,SVC007,AGY007,CH002,Resolved,Resolved,24281,17.01
EVT022353,REQ003606,2026-02-04 01:12,SVC003,AGY006,CH004,Resolved,Closed,107872,65.07
EVT022354,REQ003052,2026-02-04 01:59,SVC009,AGY001,CH002,Escalated,In Progress,43932,18.72
EVT022355,REQ001767,2026-02-04 04:01,SVC005,AGY004,CH001,Resolved,Resolved,11512,23.16
EVT022356,REQ003052,2026-02-04 04:25,SVC009,AGY001,CH002,Resolved,Resolved,8723,22.08
EVT022357,REQ005828,2026-02-04 05:06,SVC005,AGY004,CH005,Resolved,Closed,70678,43.19
EVT022358,REQ000480,2026-02-04 05:07,SVC009,AGY001,CH002,Escalated,In Progress,109886,44.89
EVT022359,REQ007962,2026-02-04 05:18,SVC001,AGY003,CH002,Escalated,In Progress,30259,13.10
EVT022360,REQ008790,2026-02-04 06:32,SVC004,AGY002,CH002,StatusChanged,Pending Citizen,54104,23.18
EVT022361,REQ005120,2026-02-04 06:55,SVC011,AGY002,CH002,Escalated,In Progress,150368,90.63
EVT022362,REQ007251,2026-02-04 06:58,SVC009,AGY001,CH002,Resolved,Resolved,37063,95.35
EVT022363,REQ005431,2026-02-04 07:38,SVC007,AGY007,CH002,Submitted,New,0,0.00
EVT022364,REQ009694,2026-02-04 07:59,SVC001,AGY003,CH002,Escalated,In Progress,72049,29.30
EVT022365,REQ009740,2026-02-04 08:00,SVC009,AGY001,CH005,StatusChanged,Pending Citizen,43788,11.29
EVT022366,REQ001505,2026-02-04 08:06,SVC007,AGY007,CH001,Submitted,New,0,0.00
EVT022367,REQ004303,2026-02-04 08:13,SVC006,AGY005,CH002,Submitted,New,0,0.00
EVT022368,REQ001620,2026-02-04 08:16,SVC005,AGY004,CH001,StatusChanged,In Progress,59231,36.71
EVT022369,REQ004303,2026-02-04 08:39,SVC006,AGY005,CH002,Assigned,In Progress,1600,0.62
EVT022370,REQ001505,2026-02-04 08:48,SVC007,AGY007,CH001,Assigned,In Progress,2530,1.46
EVT022371,REQ007878,2026-02-04 08:48,SVC006,AGY005,CH005,Resolved,Resolved,251742,97.55
EVT022372,REQ006875,2026-02-04 08:51,SVC004,AGY002,CH005,Submitted,New,0,0.00
EVT022373,REQ005431,2026-02-04 08:56,SVC007,AGY007,CH002,Assigned,In Progress,4705,2.72
EVT022374,REQ007354,2026-02-04 09:29,SVC005,AGY004,CH001,Escalated,In Progress,77361,32.03
EVT022375,REQ007508,2026-02-04 09:36,SVC011,AGY002,CH003,Submitted,New,0,0.00
EVT022376,REQ008232,2026-02-04 09:45,SVC001,AGY003,CH003,Submitted,New,0,0.00
EVT022377,REQ002843,2026-02-04 09:46,SVC006,AGY005,CH005,Submitted,New,0,0.00
EVT022378,REQ004198,2026-02-04 09:56,SVC007,AGY007,CH002,Submitted,New,0,0.00
EVT022379,REQ008328,2026-02-04 09:59,SVC009,AGY001,CH001,Submitted,New,0,0.00
EVT022380,REQ006875,2026-02-04 10:06,SVC004,AGY002,CH005,Assigned,In Progress,4522,5.23
EVT022381,REQ004198,2026-02-04 10:16,SVC007,AGY007,CH002,Assigned,In Progress,1216,0.70
EVT022382,REQ007508,2026-02-04 10:29,SVC011,AGY002,CH003,Assigned,In Progress,3199,1.23
EVT022383,REQ002314,2026-02-04 10:30,SVC004,AGY002,CH003,StatusChanged,In Progress,46921,58.47
EVT022384,REQ005348,2026-02-04 10:31,SVC010,AGY006,CH001,Resolved,Resolved,256246,101.32
EVT022385,REQ008328,2026-02-04 10:33,SVC009,AGY001,CH001,Assigned,In Progress,2096,0.81
EVT022386,REQ006801,2026-02-04 10:35,SVC004,AGY002,CH003,Submitted,New,0,0.00
EVT022387,REQ009197,2026-02-04 10:41,SVC007,AGY007,CH002,Submitted,New,0,0.00
EVT022388,REQ009197,2026-02-04 11:06,SVC007,AGY007,CH002,Assigned,In Progress,1520,0.59
EVT022389,REQ008232,2026-02-04 11:12,SVC001,AGY003,CH003,Assigned,In Progress,5243,3.03
EVT022390,REQ005805,2026-02-04 11:21,SVC006,AGY005,CH002,Resolved,Closed,143329,86.56
EVT022391,REQ003519,2026-02-04 11:29,SVC004,AGY002,CH001,Submitted,New,0,0.00
EVT022392,REQ006801,2026-02-04 11:38,SVC004,AGY002,CH003,Assigned,In Progress,3813,1.47
EVT022393,REQ002843,2026-02-04 11:39,SVC006,AGY005,CH005,Assigned,In Progress,6780,3.92
EVT022394,REQ006083,2026-02-04 11:43,SVC006,AGY005,CH004,Submitted,New,0,0.00
EVT022395,REQ008886,2026-02-04 11:43,SVC010,AGY006,CH002,Resolved,Closed,47232,59.05
EVT022396,REQ009641,2026-02-04 11:46,SVC006,AGY005,CH001,Resolved,Resolved,75467,31.53
EVT022397,REQ001060,2026-02-04 11:50,SVC002,AGY001,CH001,Submitted,New,0,0.00
EVT022398,REQ001763,2026-02-04 12:09,SVC002,AGY001,CH003,Escalated,In Progress,397973,156.18
EVT022399,REQ006083,2026-02-04 12:19,SVC006,AGY005,CH004,Assigned,In Progress,2205,1.28
EVT022400,REQ003519,2026-02-04 12:25,SVC004,AGY002,CH001,Assigned,In Progress,3362,1.30
EVT022401,REQ004656,2026-02-04 12:30,SVC012,AGY004,CH003,Submitted,New,0,0.00
EVT022402,REQ007139,2026-02-04 12:32,SVC002,AGY001,CH001,Submitted,New,0,0.00
EVT022403,REQ007962,2026-02-04 12:40,SVC001,AGY003,CH002,Resolved,Resolved,26519,23.33
EVT022404,REQ000480,2026-02-04 12:59,SVC009,AGY001,CH002,Resolved,Closed,28299,55.81
EVT022405,REQ000365,2026-02-04 13:14,SVC003,AGY006,CH001,Submitted,New,0,0.00
EVT022406,REQ001060,2026-02-04 13:43,SVC002,AGY001,CH001,Assigned,In Progress,6821,2.63
EVT022407,REQ004656,2026-02-04 13:53,SVC012,AGY004,CH003,Assigned,In Progress,5030,1.94
EVT022408,REQ000365,2026-02-04 13:54,SVC003,AGY006,CH001,Assigned,In Progress,2412,0.93
EVT022409,REQ009583,2026-02-04 13:58,SVC007,AGY007,CH001,Submitted,New,0,0.00
EVT022410,REQ005191,2026-02-04 14:18,SVC003,AGY006,CH001,Resolved,Resolved,87864,36.62
EVT022411,REQ007139,2026-02-04 14:18,SVC002,AGY001,CH001,Assigned,In Progress,6378,2.46
EVT022412,REQ008011,2026-02-04 14:35,SVC005,AGY004,CH002,Escalated,In Progress,68221,84.78
EVT022413,REQ007336,2026-02-04 14:37,SVC009,AGY001,CH001,Submitted,New,0,0.00
EVT022414,REQ009583,2026-02-04 14:53,SVC007,AGY007,CH001,Assigned,In Progress,3307,1.28
EVT022415,REQ006609,2026-02-04 14:57,SVC010,AGY006,CH001,Submitted,New,0,0.00
EVT022416,REQ000225,2026-02-04 15:08,SVC005,AGY004,CH001,Submitted,New,0,0.00
EVT022417,REQ006609,2026-02-04 15:13,SVC010,AGY006,CH001,Assigned,In Progress,964,0.56
EVT022418,REQ003662,2026-02-04 15:15,SVC003,AGY006,CH001,Resolved,Resolved,97230,39.77
EVT022419,REQ007336,2026-02-04 15:42,SVC009,AGY001,CH001,Assigned,In Progress,3924,0.91
EVT022420,REQ003909,2026-02-04 16:03,SVC004,AGY002,CH001,Submitted,New,0,0.00
EVT022421,REQ008106,2026-02-04 16:13,SVC001,AGY003,CH002,Escalated,In Progress,93651,21.93
EVT022422,REQ009444,2026-02-04 16:23,SVC004,AGY002,CH004,Submitted,New,0,0.00
EVT022423,REQ000225,2026-02-04 16:34,SVC005,AGY004,CH001,Assigned,In Progress,5195,3.01
EVT022424,REQ004466,2026-02-04 16:35,SVC002,AGY001,CH001,Submitted,New,0,0.00
EVT022425,REQ003909,2026-02-04 16:42,SVC004,AGY002,CH001,Assigned,In Progress,2388,0.92
EVT022426,REQ004466,2026-02-04 16:54,SVC002,AGY001,CH001,Assigned,In Progress,1174,0.45
EVT022427,REQ000332,2026-02-04 16:58,SVC009,AGY001,CH001,Resolved,Resolved,65351,40.10
EVT022428,REQ009069,2026-02-04 17:19,SVC012,AGY004,CH002,Resolved,Resolved,169809,40.29
EVT022429,REQ009444,2026-02-04 17:27,SVC004,AGY002,CH004,Assigned,In Progress,3855,2.23
EVT022430,REQ004465,2026-02-04 17:34,SVC003,AGY006,CH003,Escalated,In Progress,283340,160.00
EVT022431,REQ006931,2026-02-04 17:51,SVC008,AGY008,CH001,Resolved,Resolved,104381,40.83
EVT022432,REQ000462,2026-02-04 17:52,SVC001,AGY003,CH003,Submitted,New,0,0.00
EVT022433,REQ000279,2026-02-04 17:54,SVC007,AGY007,CH002,Submitted,New,0,0.00
EVT022434,REQ006388,2026-02-04 18:01,SVC008,AGY008,CH002,Submitted,New,0,0.00
EVT022435,REQ005322,2026-02-04 18:20,SVC010,AGY006,CH001,Submitted,New,0,0.00
EVT022436,REQ006388,2026-02-04 18:29,SVC008,AGY008,CH002,Assigned,In Progress,1725,0.67
EVT022437,REQ006696,2026-02-04 18:32,SVC002,AGY001,CH002,Submitted,New,0,0.00
EVT022438,REQ000462,2026-02-04 18:40,SVC001,AGY003,CH003,Assigned,In Progress,2939,1.13
EVT022439,REQ005322,2026-02-04 19:15,SVC010,AGY006,CH001,Assigned,In Progress,3328,0.77
EVT022440,REQ006696,2026-02-04 19:15,SVC002,AGY001,CH002,Assigned,In Progress,2625,1.01
EVT022441,REQ005125,2026-02-04 19:18,SVC009,AGY001,CH001,Resolved,Resolved,101718,60.28
EVT022442,REQ007354,2026-02-04 19:19,SVC005,AGY004,CH001,Resolved,Resolved,35352,45.67
EVT022443,REQ000279,2026-02-04 19:32,SVC007,AGY007,CH002,Assigned,In Progress,5916,2.28
EVT022444,REQ004198,2026-02-04 19:42,SVC007,AGY007,CH002,StatusChanged,Pending Citizen,33964,20.36
EVT022445,REQ005715,2026-02-04 19:48,SVC007,AGY007,CH001,Resolved,Resolved,101417,40.81
EVT022446,REQ009694,2026-02-04 20:03,SVC001,AGY003,CH002,Resolved,Closed,43401,46.04
EVT022447,REQ004475,2026-02-04 20:13,SVC004,AGY002,CH001,Escalated,In Progress,116968,46.36
EVT022448,REQ009063,2026-02-04 20:40,SVC009,AGY001,CH003,Submitted,New,0,0.00
EVT022449,REQ003602,2026-02-04 20:59,SVC004,AGY002,CH005,Resolved,Resolved,281046,220.00
EVT022450,REQ006583,2026-02-04 21:09,SVC001,AGY003,CH003,Resolved,Resolved,214225,84.77
EVT022451,REQ003694,2026-02-04 21:24,SVC004,AGY002,CH004,Resolved,Resolved,106862,108.96
EVT022452,REQ003519,2026-02-04 21:45,SVC004,AGY002,CH001,StatusChanged,Pending Citizen,33622,14.27
EVT022453,REQ004554,2026-02-04 21:50,SVC012,AGY004,CH001,Submitted,New,0,0.00
EVT022454,REQ008011,2026-02-04 21:51,SVC005,AGY004,CH002,Resolved,Resolved,26110,115.00
EVT022455,REQ005147,2026-02-04 21:56,SVC010,AGY006,CH001,Submitted,New,0,0.00
EVT022456,REQ008232,2026-02-04 22:02,SVC001,AGY003,CH003,Resolved,Resolved,38977,25.59
EVT022457,REQ009063,2026-02-04 22:04,SVC009,AGY001,CH003,Assigned,In Progress,5050,2.92
EVT022458,REQ004554,2026-02-04 22:17,SVC012,AGY004,CH001,Assigned,In Progress,1624,0.63
EVT022459,REQ004408,2026-02-04 22:40,SVC011,AGY002,CH003,Submitted,New,0,0.00
EVT022460,REQ005147,2026-02-04 22:48,SVC010,AGY006,CH001,Assigned,In Progress,3174,1.84
EVT022461,REQ004408,2026-02-04 23:36,SVC011,AGY002,CH003,Assigned,In Progress,3384,0.78
EVT022462,REQ002930,2026-02-05 00:13,SVC001,AGY003,CH001,Resolved,Closed,220035,51.65
EVT022463,REQ005604,2026-02-05 00:48,SVC002,AGY001,CH001,Resolved,Closed,194710,76.69
EVT022464,REQ000279,2026-02-05 01:01,SVC007,AGY007,CH002,StatusChanged,New,19756,9.90
EVT022465,REQ006696,2026-02-05 01:30,SVC002,AGY001,CH002,StatusChanged,In Progress,22462,9.68
EVT022466,REQ004554,2026-02-05 01:31,SVC012,AGY004,CH001,StatusChanged,New,11647,5.12
EVT022467,REQ001500,2026-02-05 02:43,SVC007,AGY007,CH001,Resolved,Resolved,403356,93.69
EVT022468,REQ008106,2026-02-05 03:54,SVC001,AGY003,CH002,Resolved,Closed,42013,31.65
EVT022469,REQ004656,2026-02-05 03:55,SVC012,AGY004,CH003,StatusChanged,In Progress,50521,21.43
EVT022470,REQ001276,2026-02-05 04:26,SVC006,AGY005,CH002,Resolved,Resolved,213553,83.54
EVT022471,REQ006875,2026-02-05 05:51,SVC004,AGY002,CH005,Escalated,In Progress,71123,87.55
EVT022472,REQ009583,2026-02-05 05:58,SVC007,AGY007,CH001,StatusChanged,Pending Citizen,54322,22.23
EVT022473,REQ003356,2026-02-05 06:10,SVC012,AGY004,CH002,Escalated,In Progress,150309,88.75
EVT022474,REQ001049,2026-02-05 06:24,SVC004,AGY002,CH001,Resolved,Closed,236416,93.77
EVT022475,REQ002880,2026-02-05 06:35,SVC004,AGY002,CH001,Resolved,Resolved,150824,60.19
EVT022476,REQ006801,2026-02-05 07:02,SVC004,AGY002,CH003,StatusChanged,New,69847,28.42
EVT022477,REQ005120,2026-02-05 07:06,SVC011,AGY002,CH002,Resolved,Resolved,87054,141.01
EVT022478,REQ008328,2026-02-05 07:42,SVC009,AGY001,CH001,Escalated,In Progress,76109,30.17
EVT022479,REQ000167,2026-02-05 07:44,SVC001,AGY003,CH001,Submitted,New,0,0.00
EVT022480,REQ000167,2026-02-05 08:26,SVC001,AGY003,CH001,Assigned,In Progress,2543,0.98
EVT022481,REQ006609,2026-02-05 08:37,SVC010,AGY006,CH001,StatusChanged,In Progress,62638,36.81
EVT022482,REQ004402,2026-02-05 08:56,SVC003,AGY006,CH001,Submitted,New,0,0.00
EVT022483,REQ007508,2026-02-05 09:07,SVC011,AGY002,CH003,Resolved,Resolved,81461,32.66
EVT022484,REQ005958,2026-02-05 09:19,SVC009,AGY001,CH003,Submitted,New,0,0.00
EVT022485,REQ004402,2026-02-05 09:28,SVC003,AGY006,CH001,Assigned,In Progress,1945,2.25
EVT022486,REQ008494,2026-02-05 09:32,SVC001,AGY003,CH001,Submitted,New,0,0.00
