RequestId,DateKey,ServiceId,AgencyId,ChannelId,SLAId,CitizenSegment,SubmittedDateTime,ResolvedDateTime,Status,Priority,AssignedTeam,ResolutionHours,IsSLABreached,BacklogFlag
REQ008244,20251107,SVC005,AGY004,CH001,SLA018,Caregiver,2025-11-07 09:55,2025-11-11 01:19,Resolved,Normal,Mobility Response Team,87.40,True,False
REQ008245,20260405,SVC004,AGY002,CH002,SLA014,Senior,2026-04-05 14:51,2026-04-06 19:42,Resolved,Normal,Case Operations Team,28.85,False,False
REQ008246,20251231,SVC001,AGY003,CH001,SLA002,Business User,2025-12-31 22:11,2026-01-03 03:03,Closed,Normal,Licensing Review Team,52.88,False,False
REQ008247,20250714,SVC005,AGY004,CH002,SLA019,Senior,2025-07-14 12:14,2025-07-17 07:11,Resolved,High,Mobility Response Team,66.96,True,False
REQ008248,20250921,SVC008,AGY008,CH004,SLA030,Visitor,2025-09-21 15:43,2025-09-23 03:03,Resolved,Normal,Workforce Case Team,35.35,False,False
REQ008249,20250610,SVC010,AGY006,CH004,SLA038,Visitor,2025-06-10 09:54,2025-06-11 22:51,Closed,Normal,Grant Operations Team,36.96,False,False
REQ008250,20250603,SVC003,AGY006,CH003,SLA010,Caregiver,2025-06-03 12:36,2025-06-10 06:27,Resolved,Normal,Grant Operations Team,161.85,True,False
REQ008251,20251231,SVC009,AGY001,CH005,SLA034,Resident,2025-12-31 09:10,2026-01-01 05:25,Closed,Normal,Citizen Portal Team,20.25,False,False
REQ008252,20250625,SVC006,AGY005,CH001,SLA022,Resident,2025-06-25 18:38,2025-06-28 20:20,Resolved,Normal,Housing Assistance Team,73.72,False,False
REQ008253,20251208,SVC006,AGY005,CH002,SLA023,Senior,2025-12-08 18:58,2025-12-10 23:09,Resolved,High,Housing Assistance Team,52.19,False,False
REQ008254,20251105,SVC004,AGY002,CH001,SLA014,Business User,2025-11-05 07:18,2025-11-06 00:05,Resolved,Normal,Case Operations Team,16.79,False,False
REQ008255,20250826,SVC004,AGY002,CH002,SLA013,Visitor,2025-08-26 20:59,2025-09-02 19:44,Closed,Low,Case Operations Team,166.76,True,False
REQ008256,20250709,SVC010,AGY006,CH002,SLA038,Business User,2025-07-09 18:07,2025-07-12 12:01,Resolved,Normal,Grant Operations Team,65.91,False,False
REQ008257,20260128,SVC008,AGY008,CH003,SLA030,Visitor,2026-01-28 12:08,,Pending Citizen,Normal,Workforce Case Team,,False,True
REQ008258,20251016,SVC011,AGY002,CH002,SLA041,Visitor,2025-10-16 15:12,2025-10-18 15:14,Closed,Low,Case Operations Team,48.04,False,False
REQ008259,20250813,SVC005,AGY004,CH005,SLA018,Caregiver,2025-08-13 14:54,2025-08-15 22:55,Resolved,Normal,Mobility Response Team,56.03,False,False
REQ008260,20260411,SVC001,AGY003,CH001,SLA002,Business User,2026-04-11 14:24,2026-04-14 00:46,Resolved,Normal,Licensing Review Team,58.38,False,False
REQ008261,20250909,SVC001,AGY003,CH004,SLA003,Resident,2025-09-09 20:31,2025-09-10 18:44,Closed,High,Licensing Review Team,22.22,False,False
REQ008262,20251024,SVC003,AGY006,CH002,SLA010,Senior,2025-10-24 11:05,,In Progress,Normal,Grant Operations Team,,False,True
REQ008263,20260529,SVC011,AGY002,CH001,SLA042,Caregiver,2026-05-29 10:26,2026-05-31 04:35,Resolved,Normal,Case Operations Team,42.16,False,False
REQ008264,20251113,SVC011,AGY002,CH001,SLA043,Senior,2025-11-13 17:23,2025-11-14 07:29,Resolved,High,Case Operations Team,14.10,False,False
REQ008265,20250804,SVC009,AGY001,CH001,SLA034,Caregiver,2025-08-04 14:37,2025-08-07 02:26,Resolved,Normal,Citizen Portal Team,59.82,False,False
REQ008266,20260414,SVC010,AGY006,CH002,SLA039,Visitor,2026-04-14 21:54,,In Progress,High,Grant Operations Team,,False,True
REQ008267,20260424,SVC012,AGY004,CH001,SLA046,Caregiver,2026-04-24 17:29,2026-04-27 06:20,Resolved,Normal,Mobility Response Team,60.86,False,False
REQ008268,20250728,SVC001,AGY003,CH001,SLA001,Caregiver,2025-07-28 15:01,2025-08-01 12:57,Resolved,Low,Licensing Review Team,93.94,False,False
REQ008269,20250816,SVC001,AGY003,CH003,SLA002,Visitor,2025-08-16 09:59,2025-08-18 10:47,Resolved,Normal,Licensing Review Team,48.82,False,False
REQ008270,20260328,SVC009,AGY001,CH003,SLA033,Senior,2026-03-28 15:27,2026-03-29 17:10,Resolved,Low,Citizen Portal Team,25.73,False,False
REQ008271,20251215,SVC001,AGY003,CH005,SLA003,Community Partner,2025-12-15 15:18,2025-12-16 04:26,Resolved,High,Licensing Review Team,13.14,False,False
REQ008272,20260206,SVC004,AGY002,CH001,SLA013,Community Partner,2026-02-06 17:21,2026-02-08 15:11,Resolved,Low,Case Operations Team,45.84,False,False
REQ008273,20251212,SVC004,AGY002,CH002,SLA013,Visitor,2025-12-12 10:45,2025-12-16 18:57,Closed,Low,Case Operations Team,104.21,False,False
REQ008274,20250915,SVC005,AGY004,CH001,SLA018,Caregiver,2025-09-15 17:43,2025-09-16 12:50,Resolved,Normal,Mobility Response Team,19.12,False,False
REQ008275,20260410,SVC001,AGY003,CH005,SLA003,Community Partner,2026-04-10 11:02,2026-04-11 23:57,Resolved,High,Licensing Review Team,36.93,False,False
REQ008276,20260313,SVC010,AGY006,CH001,SLA039,Caregiver,2026-03-13 15:35,,In Progress,High,Grant Operations Team,,False,True
REQ008277,20260318,SVC004,AGY002,CH004,SLA014,Community Partner,2026-03-18 09:41,2026-03-23 21:12,Resolved,Normal,Case Operations Team,131.53,True,False
REQ008278,20250606,SVC005,AGY004,CH001,SLA018,Caregiver,2025-06-06 19:39,2025-06-09 08:00,Resolved,Normal,Mobility Response Team,60.36,False,False
REQ008279,20251016,SVC004,AGY002,CH002,SLA015,Business User,2025-10-16 16:19,2025-10-18 09:56,Closed,High,Case Operations Team,41.62,False,False
REQ008280,20251024,SVC004,AGY002,CH001,SLA014,Business User,2025-10-24 10:57,2025-10-27 06:12,Closed,Normal,Case Operations Team,67.26,False,False
REQ008281,20260521,SVC010,AGY006,CH001,SLA038,Visitor,2026-05-21 13:15,,New,Normal,Grant Operations Team,,False,True
REQ008282,20250707,SVC004,AGY002,CH002,SLA015,Caregiver,2025-07-07 21:39,,Pending Citizen,High,Case Operations Team,,False,True
REQ008283,20250825,SVC001,AGY003,CH004,SLA002,Business User,2025-08-25 09:31,2025-08-29 02:38,Closed,Normal,Licensing Review Team,89.12,True,False
REQ008284,20260214,SVC001,AGY003,CH001,SLA002,Caregiver,2026-02-14 14:07,2026-02-15 12:51,Closed,Normal,Licensing Review Team,22.74,False,False
REQ008285,20260509,SVC001,AGY003,CH001,SLA002,Business User,2026-05-09 09:12,2026-05-12 00:36,Resolved,Normal,Licensing Review Team,63.41,False,False
REQ008286,20251217,SVC001,AGY003,CH001,SLA002,Resident,2025-12-17 17:02,2025-12-20 03:56,Resolved,Normal,Licensing Review Team,58.91,False,False
REQ008287,20260118,SVC002,AGY001,CH002,SLA006,Visitor,2026-01-18 11:16,2026-01-19 08:36,Resolved,Normal,Citizen Portal Team,21.33,False,False
REQ008288,20251208,SVC005,AGY004,CH001,SLA018,Visitor,2025-12-08 11:38,,Pending Citizen,Normal,Mobility Response Team,,False,True
REQ008289,20260129,SVC003,AGY006,CH001,SLA011,Resident,2026-01-29 16:42,,New,High,Grant Operations Team,,False,True
REQ008290,20250731,SVC008,AGY008,CH001,SLA030,Caregiver,2025-07-31 10:52,,In Progress,Normal,Workforce Case Team,,False,True
REQ008291,20260310,SVC001,AGY003,CH002,SLA002,Business User,2026-03-10 20:22,2026-03-12 23:31,Resolved,Normal,Licensing Review Team,51.16,False,False
REQ008292,20260209,SVC005,AGY004,CH001,SLA018,Senior,2026-02-09 17:38,2026-02-10 12:05,Resolved,Normal,Mobility Response Team,18.46,False,False
REQ008293,20251114,SVC003,AGY006,CH003,SLA011,Business User,2025-11-14 14:26,,In Progress,High,Grant Operations Team,,False,True
REQ008294,20260415,SVC011,AGY002,CH002,SLA043,Caregiver,2026-04-15 12:25,,In Progress,High,Case Operations Team,,False,True
REQ008295,20250604,SVC010,AGY006,CH002,SLA038,Caregiver,2025-06-04 19:37,2025-06-06 23:33,Resolved,Normal,Grant Operations Team,51.94,False,False
REQ008296,20260403,SVC007,AGY007,CH003,SLA028,Visitor,2026-04-03 20:56,2026-04-04 08:40,Resolved,Urgent,Health Service Desk,11.75,False,False
REQ008297,20260528,SVC005,AGY004,CH002,SLA018,Caregiver,2026-05-28 16:35,,In Progress,Normal,Mobility Response Team,,False,True
REQ008298,20260423,SVC011,AGY002,CH002,SLA042,Resident,2026-04-23 14:17,2026-04-25 02:19,Resolved,Normal,Case Operations Team,36.04,False,False
REQ008299,20250707,SVC011,AGY002,CH003,SLA043,Visitor,2025-07-07 15:17,2025-07-12 10:36,Closed,High,Case Operations Team,115.32,True,False
REQ008300,20250922,SVC010,AGY006,CH001,SLA038,Visitor,2025-09-22 21:43,2025-09-23 21:58,Closed,Normal,Grant Operations Team,24.25,False,False
REQ008301,20251119,SVC008,AGY008,CH001,SLA030,Business User,2025-11-19 17:12,,In Progress,Normal,Workforce Case Team,,False,True
REQ008302,20250827,SVC004,AGY002,CH005,SLA013,Community Partner,2025-08-27 08:20,2025-08-30 14:47,Resolved,Low,Case Operations Team,78.47,False,False
REQ008303,20260120,SVC009,AGY001,CH001,SLA034,Resident,2026-01-20 11:58,2026-01-22 21:36,Resolved,Normal,Citizen Portal Team,57.64,False,False
REQ008304,20260420,SVC011,AGY002,CH002,SLA042,Community Partner,2026-04-20 07:26,2026-04-23 04:58,Resolved,Normal,Case Operations Team,69.54,True,False
REQ008305,20260115,SVC001,AGY003,CH001,SLA002,Business User,2026-01-15 13:35,2026-01-16 05:08,Resolved,Normal,Licensing Review Team,15.55,False,False
REQ008306,20251218,SVC002,AGY001,CH001,SLA006,Senior,2025-12-18 08:57,2025-12-20 02:42,Resolved,Normal,Citizen Portal Team,41.77,False,False
REQ008307,20260330,SVC006,AGY005,CH002,SLA022,Business User,2026-03-30 18:48,2026-03-31 17:34,Resolved,Normal,Housing Assistance Team,22.78,False,False
REQ008308,20260306,SVC003,AGY006,CH002,SLA010,Business User,2026-03-06 09:12,2026-03-07 15:22,Resolved,Normal,Grant Operations Team,30.18,False,False
REQ008309,20250724,SVC012,AGY004,CH001,SLA045,Community Partner,2025-07-24 12:32,2025-08-01 11:48,Resolved,Low,Mobility Response Team,191.27,True,False
REQ008310,20260418,SVC012,AGY004,CH003,SLA046,Visitor,2026-04-18 09:15,2026-04-21 08:02,Resolved,Normal,Mobility Response Team,70.79,False,False
REQ008311,20260408,SVC006,AGY005,CH001,SLA022,Business User,2026-04-08 09:50,2026-04-10 19:15,Resolved,Normal,Housing Assistance Team,57.42,False,False
REQ008312,20251027,SVC001,AGY003,CH002,SLA003,Caregiver,2025-10-27 19:26,2025-10-28 05:39,Resolved,High,Licensing Review Team,10.22,False,False
REQ008313,20260402,SVC005,AGY004,CH002,SLA018,Resident,2026-04-02 17:28,2026-04-04 10:03,Closed,Normal,Mobility Response Team,40.59,False,False
REQ008314,20250814,SVC003,AGY006,CH003,SLA009,Visitor,2025-08-14 14:24,2025-08-19 20:16,Resolved,Low,Grant Operations Team,125.87,False,False
REQ008315,20251031,SVC006,AGY005,CH001,SLA021,Caregiver,2025-10-31 10:37,2025-11-01 21:28,Resolved,Low,Housing Assistance Team,34.86,False,False
REQ008316,20250628,SVC010,AGY006,CH002,SLA040,Resident,2025-06-28 09:12,2025-06-30 13:53,Resolved,Urgent,Grant Operations Team,52.68,True,False
REQ008317,20260528,SVC003,AGY006,CH002,SLA009,Caregiver,2026-05-28 13:48,2026-05-30 14:38,Resolved,Low,Grant Operations Team,48.84,False,False
REQ008318,20250618,SVC009,AGY001,CH005,SLA034,Visitor,2025-06-18 10:16,2025-06-20 06:55,Resolved,Normal,Citizen Portal Team,44.65,False,False
REQ008319,20250721,SVC011,AGY002,CH005,SLA041,Business User,2025-07-21 08:04,2025-07-22 14:32,Resolved,Low,Case Operations Team,30.47,False,False
REQ008320,20250921,SVC006,AGY005,CH002,SLA023,Business User,2025-09-21 10:13,,In Progress,High,Housing Assistance Team,,False,True
REQ008321,20260117,SVC006,AGY005,CH001,SLA022,Resident,2026-01-17 11:05,,In Progress,Normal,Housing Assistance Team,,False,True
REQ008322,20250904,SVC005,AGY004,CH002,SLA020,Caregiver,2025-09-04 07:46,2025-09-05 10:39,Resolved,Urgent,Mobility Response Team,26.89,True,False
REQ008323,20250814,SVC010,AGY006,CH002,SLA039,Caregiver,2025-08-14 10:54,,Pending Citizen,High,Grant Operations Team,,False,True
REQ008324,20260111,SVC010,AGY006,CH001,SLA038,Caregiver,2026-01-11 10:24,2026-01-14 09:16,Resolved,Normal,Grant Operations Team,70.87,False,False
REQ008325,20250613,SVC004,AGY002,CH002,SLA013,Community Partner,2025-06-13 21:14,2025-06-18 03:07,Closed,Low,Case Operations Team,101.90,False,False
REQ008326,20260224,SVC012,AGY004,CH001,SLA047,Senior,2026-02-24 09:05,2026-02-26 04:43,Resolved,High,Mobility Response Team,43.65,False,False
REQ008327,20251118,SVC012,AGY004,CH001,SLA046,Business User,2025-11-18 20:59,2025-11-20 11:56,Closed,Normal,Mobility Response Team,38.95,False,False
REQ008328,20260204,SVC009,AGY001,CH001,SLA034,Senior,2026-02-04 09:59,2026-02-05 19:10,Resolved,Normal,Citizen Portal Team,33.19,False,False
REQ008329,20250813,SVC005,AGY004,CH003,SLA018,Community Partner,2025-08-13 16:59,2025-08-16 12:54,Resolved,Normal,Mobility Response Team,67.93,False,False
REQ008330,20251016,SVC005,AGY004,CH002,SLA019,Caregiver,2025-10-16 15:43,2025-10-17 11:06,Closed,High,Mobility Response Team,19.39,False,False
REQ008331,20250615,SVC009,AGY001,CH001,SLA034,Business User,2025-06-15 10:47,2025-06-16 12:11,Resolved,Normal,Citizen Portal Team,25.40,False,False
REQ008332,20251223,SVC006,AGY005,CH003,SLA023,Resident,2025-12-23 19:27,2025-12-27 19:46,Resolved,High,Housing Assistance Team,96.32,True,False
REQ008333,20250613,SVC001,AGY003,CH001,SLA003,Resident,2025-06-13 16:58,2025-06-15 22:48,Resolved,High,Licensing Review Team,53.85,True,False
REQ008334,20250718,SVC012,AGY004,CH002,SLA046,Resident,2025-07-18 10:38,2025-07-20 11:20,Closed,Normal,Mobility Response Team,48.70,False,False
REQ008335,20260314,SVC012,AGY004,CH003,SLA046,Visitor,2026-03-14 14:32,2026-03-15 08:45,Resolved,Normal,Mobility Response Team,18.22,False,False
REQ008336,20251218,SVC001,AGY003,CH005,SLA002,Caregiver,2025-12-18 14:19,2025-12-22 23:23,Resolved,Normal,Licensing Review Team,105.08,True,False
REQ008337,20260102,SVC009,AGY001,CH002,SLA035,Senior,2026-01-02 14:37,2026-01-03 03:24,Resolved,High,Citizen Portal Team,12.79,False,False
REQ008338,20260105,SVC010,AGY006,CH003,SLA038,Resident,2026-01-05 16:53,2026-01-09 12:56,Resolved,Normal,Grant Operations Team,92.05,False,False
REQ008339,20251215,SVC009,AGY001,CH001,SLA034,Visitor,2025-12-15 09:21,,In Progress,Normal,Citizen Portal Team,,False,True
REQ008340,20251210,SVC006,AGY005,CH005,SLA022,Business User,2025-12-10 09:14,2025-12-15 06:18,Resolved,Normal,Housing Assistance Team,117.08,True,False
REQ008341,20260505,SVC012,AGY004,CH001,SLA048,Business User,2026-05-05 21:03,2026-05-06 05:04,Resolved,Urgent,Mobility Response Team,8.03,False,False
REQ008342,20260525,SVC010,AGY006,CH004,SLA037,Senior,2026-05-25 20:28,2026-05-29 15:16,Resolved,Low,Grant Operations Team,90.81,False,False
REQ008343,20251211,SVC004,AGY002,CH002,SLA014,Community Partner,2025-12-11 09:30,,New,Normal,Case Operations Team,,False,True
REQ008344,20260213,SVC008,AGY008,CH002,SLA031,Caregiver,2026-02-13 16:05,2026-02-14 08:28,Resolved,High,Workforce Case Team,16.39,False,False
REQ008345,20250804,SVC002,AGY001,CH005,SLA006,Community Partner,2025-08-04 09:49,2025-08-06 04:48,Resolved,Normal,Citizen Portal Team,42.98,False,False
REQ008346,20260310,SVC009,AGY001,CH003,SLA035,Visitor,2026-03-10 09:16,,In Progress,High,Citizen Portal Team,,False,True
REQ008347,20251001,SVC009,AGY001,CH005,SLA033,Caregiver,2025-10-01 08:10,2025-10-03 14:58,Resolved,Low,Citizen Portal Team,54.80,False,False
REQ008348,20260413,SVC003,AGY006,CH004,SLA010,Business User,2026-04-13 10:58,2026-04-14 22:06,Resolved,Normal,Grant Operations Team,35.14,False,False
REQ008349,20250610,SVC007,AGY007,CH001,SLA026,Visitor,2025-06-10 10:17,2025-06-11 07:54,Closed,Normal,Health Service Desk,21.62,False,False
REQ008350,20260220,SVC007,AGY007,CH001,SLA026,Business User,2026-02-20 17:48,2026-02-21 20:49,Resolved,Normal,Health Service Desk,27.02,False,False
REQ008351,20260205,SVC009,AGY001,CH003,SLA035,Caregiver,2026-02-05 19:03,2026-02-07 11:42,Resolved,High,Citizen Portal Team,40.65,False,False
REQ008352,20260409,SVC001,AGY003,CH001,SLA004,Business User,2026-04-09 12:59,2026-04-10 14:34,Resolved,Urgent,Licensing Review Team,25.59,True,False
REQ008353,20251221,SVC003,AGY006,CH003,SLA010,Visitor,2025-12-21 14:29,2025-12-23 00:22,Resolved,Normal,Grant Operations Team,33.90,False,False
REQ008354,20260304,SVC011,AGY002,CH005,SLA043,Caregiver,2026-03-04 12:24,2026-03-05 16:47,Closed,High,Case Operations Team,28.39,False,False
REQ008355,20251019,SVC002,AGY001,CH002,SLA005,Caregiver,2025-10-19 15:10,2025-10-23 12:50,Closed,Low,Citizen Portal Team,93.68,False,False
REQ008356,20260128,SVC002,AGY001,CH002,SLA006,Visitor,2026-01-28 15:10,2026-01-29 07:15,Closed,Normal,Citizen Portal Team,16.09,False,False
REQ008357,20260324,SVC011,AGY002,CH002,SLA042,Resident,2026-03-24 17:18,2026-03-27 06:23,Resolved,Normal,Case Operations Team,61.09,False,False
REQ008358,20251217,SVC004,AGY002,CH005,SLA015,Resident,2025-12-17 12:44,,In Progress,High,Case Operations Team,,False,True
REQ008359,20251121,SVC001,AGY003,CH002,SLA002,Visitor,2025-11-21 22:53,2025-11-25 12:26,Closed,Normal,Licensing Review Team,85.56,True,False
REQ008360,20250804,SVC003,AGY006,CH001,SLA009,Business User,2025-08-04 17:38,2025-08-06 06:19,Closed,Low,Grant Operations Team,36.68,False,False
REQ008361,20250615,SVC006,AGY005,CH002,SLA024,Visitor,2025-06-15 10:06,2025-06-16 20:45,Closed,Urgent,Housing Assistance Team,34.66,True,False
REQ008362,20251226,SVC004,AGY002,CH001,SLA014,Resident,2025-12-26 10:23,2025-12-28 03:16,Resolved,Normal,Case Operations Team,40.89,False,False
REQ008363,20251103,SVC007,AGY007,CH003,SLA026,Business User,2025-11-03 12:19,,In Progress,Normal,Health Service Desk,,False,True
REQ008364,20260210,SVC007,AGY007,CH002,SLA028,Senior,2026-02-10 15:04,2026-02-11 19:48,Closed,Urgent,Health Service Desk,28.75,True,False
REQ008365,20260427,SVC010,AGY006,CH002,SLA038,Business User,2026-04-27 18:45,2026-04-28 19:03,Resolved,Normal,Grant Operations Team,24.31,False,False
REQ008366,20260121,SVC001,AGY003,CH002,SLA003,Community Partner,2026-01-21 18:14,,In Progress,High,Licensing Review Team,,False,True
REQ008367,20251123,SVC005,AGY004,CH002,SLA019,Senior,2025-11-23 14:31,2025-11-27 07:40,Resolved,High,Mobility Response Team,89.17,True,False
REQ008368,20260103,SVC004,AGY002,CH002,SLA014,Caregiver,2026-01-03 09:25,2026-01-04 09:55,Closed,Normal,Case Operations Team,24.50,False,False
REQ008369,20250707,SVC004,AGY002,CH001,SLA014,Community Partner,2025-07-07 09:12,2025-07-13 00:52,Resolved,Normal,Case Operations Team,135.67,True,False
REQ008370,20260418,SVC009,AGY001,CH001,SLA034,Visitor,2026-04-18 09:50,2026-04-22 22:39,Resolved,Normal,Citizen Portal Team,108.82,True,False
REQ008371,20250730,SVC004,AGY002,CH003,SLA014,Visitor,2025-07-30 18:48,2025-08-01 13:59,Closed,Normal,Case Operations Team,43.19,False,False
REQ008372,20251003,SVC001,AGY003,CH005,SLA003,Business User,2025-10-03 10:01,,In Progress,High,Licensing Review Team,,False,True
REQ008373,20250830,SVC008,AGY008,CH001,SLA029,Caregiver,2025-08-30 15:23,2025-09-03 19:03,Resolved,Low,Workforce Case Team,99.67,False,False
REQ008374,20260520,SVC007,AGY007,CH001,SLA026,Resident,2026-05-20 16:18,2026-05-22 06:52,Resolved,Normal,Health Service Desk,38.58,False,False
REQ008375,20260316,SVC003,AGY006,CH001,SLA009,Community Partner,2026-03-16 17:44,2026-03-20 05:15,Resolved,Low,Grant Operations Team,83.53,False,False
REQ008376,20260528,SVC011,AGY002,CH005,SLA042,Resident,2026-05-28 20:41,2026-05-30 01:54,Resolved,Normal,Case Operations Team,29.22,False,False
REQ008377,20251115,SVC008,AGY008,CH002,SLA030,Senior,2025-11-15 10:59,2025-11-17 07:27,Closed,Normal,Workforce Case Team,44.47,False,False
REQ008378,20251122,SVC012,AGY004,CH001,SLA046,Community Partner,2025-11-22 20:39,2025-11-24 07:28,Resolved,Normal,Mobility Response Team,34.82,False,False
REQ008379,20260107,SVC004,AGY002,CH005,SLA014,Caregiver,2026-01-07 20:33,2026-01-09 23:22,Closed,Normal,Case Operations Team,50.82,False,False
REQ008380,20260114,SVC004,AGY002,CH003,SLA014,Resident,2026-01-14 15:45,2026-01-17 18:26,Resolved,Normal,Case Operations Team,74.70,False,False
REQ008381,20251219,SVC012,AGY004,CH002,SLA046,Resident,2025-12-19 11:01,,Pending Citizen,Normal,Mobility Response Team,,False,True
REQ008382,20260301,SVC003,AGY006,CH002,SLA010,Resident,2026-03-01 09:22,,In Progress,Normal,Grant Operations Team,,False,True
REQ008383,20251103,SVC012,AGY004,CH001,SLA047,Business User,2025-11-03 18:36,2025-11-04 13:57,Resolved,High,Mobility Response Team,19.35,False,False
